"Frame";"Timestamp";"x";"y";"z"
1477;24617;-393,6;1,8;94,3
1483;24717;-394,3;1,7;93,2
1489;24817;-394,2;1,7;93,8
1495;24917;-394,3;1,8;94,1
1501;25017;-394,3;1,8;94,1
1507;25117;-394,4;1,7;93,9
1513;25217;-394,3;1,7;93,8
1519;25317;-394,8;1,6;92,6
1525;25417;-395,1;1,4;91,8
1531;25517;-395,4;1,4;91,2
1537;25617;-395,5;1,5;91,6
1543;25717;-395,5;1,7;92,4
1549;25817;-395,6;1,7;92,8
1555;25917;-396;2;92,6
1561;26017;-396,3;2,3;92,6
1567;26117;-396,4;2,5;92,9
1573;26217;-396,5;2,8;93,1
1579;26317;-396,5;2,9;93,4
1585;26417;-396,4;3,1;93,8
1591;26517;-396,4;3,2;93,9
1597;26617;-396,7;3,3;93,5
1603;26717;-396,9;3,3;93,5
1609;26817;-397;4,1;92,9
1615;26917;-397,1;4,2;93
1621;27017;-397,3;4;92,8
1627;27117;-397,2;4,1;92,2
1633;27217;-397,5;4,3;92
1639;27317;-397,6;4,1;91,9
1645;27417;-397,6;4,2;92,1
1651;27517;-398;4,2;92,2
1657;27617;-397,9;4;91,7
1663;27717;-398,1;3,8;91,5
1669;27817;-397,9;4;91,1
1675;27917;-397,9;3,3;91
1681;28017;-397,6;3,4;91,5
1687;28117;-397,7;4,2;92,3
1693;28217;-397,6;4,7;92,1
1699;28317;-397,4;4,6;92,1
1705;28417;-397,5;4,8;91,8
1711;28517;-397,7;5;91,7
1717;28617;-397,8;5,1;91,6
1723;28717;-398;5;91
1729;28817;-397,9;5,1;91,1
1735;28917;-398;5,1;90,9
1741;29017;-398,1;4,9;90,8
1747;29117;-398,1;5,1;90,5
1753;29217;-398,2;5;90,2
1759;29317;-398,4;5,2;90,2
1765;29417;-398,4;5,1;90,1
1771;29517;-398,7;5,2;90,2
1777;29617;-398,7;5,2;90,2
1783;29717;-398,5;5,2;89,8
1789;29817;-398,4;5,2;89,3
1795;29917;-398,5;5,1;89,1
1801;30017;-398,6;5,3;89,2
1807;30117;-398,5;5,2;89,3
1813;30217;-398,7;5,2;89,1
1819;30317;-398,8;5,2;89,2
1825;30417;-398,8;5,2;88,9
1831;30517;-398,8;5,1;87,5
1837;30617;-398;4,4;88,5
1843;30717;-396,8;3,7;90,5
1849;30817;-395;2,8;92,6
1855;30917;-393,6;2,8;94,7
1861;31017;-394,2;2,8;94,4
1867;31117;-394,9;2,5;95,5
1873;31217;-395,6;2,9;95,3
1879;31317;-395,8;3;94,7
1885;31417;-396,2;3,3;94,7
1891;31517;-396,3;3,4;94,2
1897;31617;-396,5;3,6;93,8
1903;31717;-396,5;3,7;93
1909;31817;-396,4;3,7;93
1915;31917;-396,4;3,7;92,7
1921;32017;-396,6;3,5;92,2
1927;32117;-397;3,6;92,3
1933;32217;-397,1;3,7;92,5
1939;32317;-397,2;3,7;91,8
1945;32417;-397,3;3,8;92
1951;32517;-397,5;3,9;92
1957;32617;-397,5;4,1;92,1
