"Frame";"Timestamp";"x";"y";"z"
1507;25117;-394,1;5,2;92,4
1513;25217;-394,2;5,4;92,4
1519;25317;-394,5;5,4;92
1525;25417;-394,6;5,4;91,8
1531;25517;-394,8;5,3;91,7
1537;25617;-395;5,3;91,5
1543;25717;-395,1;5,3;91,5
1549;25817;-395;5,2;91,5
1555;25917;-395;5,3;91,1
1561;26017;-394,9;5,3;90,9
1567;26117;-395,4;5,4;89,9
1573;26217;-395,5;5,3;89,2
1579;26317;-395,9;5,4;88,7
1585;26417;-396;5,3;88,2
1591;26517;-396,2;5,3;87,9
1597;26617;-396,3;5,4;87,5
1603;26717;-396,4;5,3;87,3
1609;26817;-396,4;5,4;87,2
1615;26917;-396,5;5,3;86,9
1621;27017;-396,7;5,4;86,8
1627;27117;-396,7;5,4;86,9
1633;27217;-396,8;5,4;86,8
1639;27317;-396,7;5,4;86,8
1645;27417;-396,6;5,3;87,3
1651;27517;-396,3;5,4;87,9
1657;27617;-396,1;5,4;88,3
1663;27717;-395,8;5,3;88,9
1669;27817;-395,5;5,3;89,8
1675;27917;-395;5,3;90,4
1681;28017;-394,8;5,2;91
1687;28117;-394,4;5,1;91,8
1693;28217;-394,1;5,2;92,4
1699;28317;-393,8;5,2;92,8
1705;28417;-393,6;5,2;93,2
1711;28517;-393,4;5,2;93,9
1717;28617;-393;5,2;94
1723;28717;-393;5,2;94,2
1729;28817;-393;5,1;94,2
1735;28917;-393;5,2;94
1741;29017;-393;5,2;93,7
1747;29117;-393,3;5,1;93,2
1753;29217;-393,5;5,2;93
1759;29317;-393,6;5,1;92,5
1765;29417;-393,8;5,1;92,1
1771;29517;-394,1;5,1;91,7
1777;29617;-394,3;5,2;91
1783;29717;-394,4;5,1;90,5
1789;29817;-394,8;5,2;90,2
1795;29917;-394,9;5,2;90
1801;30017;-395,1;5,1;89,7
1807;30117;-395,2;5,2;89,4
1813;30217;-395,4;5,2;89,1
1819;30317;-395,5;5,2;88,5
1825;30417;-395,6;5,2;88,2
1831;30517;-395,8;5,2;87,9
1837;30617;-395,9;5,3;87,7
1843;30717;-396;5,2;87,6
1849;30817;-396,1;5,2;87,6
1855;30917;-396,1;5,2;87,7
1861;31017;-395,9;5,3;88,1
1867;31117;-395,5;5,2;88,7
1873;31217;-395,4;5,2;89,4
1879;31317;-395;5,2;90,3
1885;31417;-394,6;5,1;91
1891;31517;-394,4;5,2;91,6
1897;31617;-394,1;5,2;92,3
1903;31717;-393,9;5,2;92,5
1909;31817;-393,5;5,2;93
1915;31917;-393,4;5,1;93,4
1921;32017;-393,2;5,3;93,7
1927;32117;-393,1;5,1;93,9
1933;32217;-393;5,2;93,8
1939;32317;-393,1;5,2;93,7
1945;32417;-393,3;5,2;93,1
1951;32517;-393,3;5,1;92,9
1957;32617;-393,6;5,1;92,6
1963;32717;-393,6;5,1;92,3
1969;32817;-394;5;93,3
1975;32917;-394,4;4,9;93,7
1981;33017;-394,8;4,9;93,2
1987;33117;-395,1;4,9;92,9
1993;33217;-395,1;5;92,5
2000;33333;-395,3;5;92,5
2006;33433;-395,4;5,2;92,5
2012;33533;-395,6;5;92,3
2018;33633;-395,6;5,1;92,5
2024;33733;-395,7;5,2;92,4
2030;33833;-395,7;5,2;92
2036;33933;-395,8;5,3;92,6
2042;34033;-395,8;5,5;93,3
2048;34133;-395,4;5,8;92,5
2054;34233;-395,2;5,8;91,4
2060;34333;-395,1;5,7;91,2
2066;34433;-394,8;5,5;91,4
2072;34533;-394,4;5,4;91,4
2078;34633;-394,3;5,4;91,7
2084;34733;-394,3;5,3;91,7
2090;34833;-394,3;5,3;91,3
2096;34933;-394,6;5,2;91
2102;35033;-394,8;5,3;90,6
2108;35133;-395;5,3;89,8
2114;35233;-395,2;5,2;89,3
2120;35333;-395,5;5,3;89
2126;35433;-395,6;5,2;88,7
2132;35533;-395,7;5,2;88,5
2138;35633;-395,8;5,2;88,3
2144;35733;-395,9;5,3;88,2
2150;35833;-396;5,2;87,7
2156;35933;-396;5,2;87,5
2162;36033;-396,3;5,3;87,5
2168;36133;-396,2;5,2;87,3
2174;36233;-396,4;5,3;87,2
2180;36333;-396,4;5,2;87,1
2186;36433;-396,5;5,2;87,2
2192;36533;-396,5;5,2;86,8
2198;36633;-396,7;5,1;86,7
2204;36733;-396,7;5,3;86,7
2210;36833;-396,7;5,2;86,6
2216;36933;-396,7;5,3;86,7
2222;37033;-396,6;5,2;87,1
2228;37133;-396,3;5,2;87,8
2234;37233;-395,9;5,2;88,3
2240;37333;-395,8;5,2;89,2
2246;37433;-395,4;5,3;90
2252;37533;-395,1;5,1;90,7
2258;37633;-394,8;5,2;91,2
2264;37733;-394,6;5,2;91,6
2270;37833;-394,4;5,1;91,9
2276;37933;-394,1;5,2;92,1
2282;38033;-394,1;5,1;92,5
2288;38133;-393,9;5,2;92,8
2294;38233;-393,8;5;92,9
2300;38333;-393,8;5;92,8
2306;38433;-393,9;5,1;92,7
2312;38533;-394,1;5;92,2
2318;38633;-394,2;5;91,9
2324;38733;-394,5;5;91,6
2330;38833;-394,4;5,1;91,2
2336;38933;-394,7;4,9;90,9
2342;39033;-394,8;5;90,7
2348;39133;-394,9;5;90,3
2354;39233;-395,1;5;89,9
2360;39333;-395,2;5;89,5
2366;39433;-395,4;5;89,3
2372;39533;-395,5;5,1;89
2378;39633;-395,6;5;88,8
2384;39733;-395,7;5;88,6
2390;39833;-395,8;5;88,3
2396;39933;-396;4,9;87,9
2402;40033;-396;5;87,6
2408;40133;-396,2;5;87,5
2414;40233;-396,2;5;87,3
2420;40333;-396,2;5;87,2
2426;40433;-396,3;5;87,2
2432;40533;-396,4;5;87,2
2438;40633;-396,5;5;87,1
2444;40733;-396,5;5;86,8
2450;40833;-396,7;5;86,6
2456;40933;-396,7;5,1;86,6
2462;41033;-396,7;5;86,5
2468;41133;-396,8;5;86,4
2474;41233;-396,7;5,1;86,7
2480;41333;-396,5;5;87,3
2486;41433;-396,1;5,1;88
2492;41533;-395,9;5;88,6
2498;41633;-395,6;5,1;89,2
